item_identifier,outlet_identifier,item_fat_content,item_mrp,item_outlet_sales,item_visibility,item_weight,item_mrp_per_weight,item_mrp_per_visibility,outlet_age,std_of_item_mrp_wrt_item_identifier,avg_item_mrp_wrt_item_type,std_of_item_mrp_wrt_item_type,avg_item_mrp_wrt_outlet_identifier,std_of_item_mrp_wrt_outlet_identifier,avg_item_mrp_wrt_outlet_location_type,std_of_item_mrp_wrt_outlet_location_type,avg_item_mrp_wrt_outlet_size,std_of_item_mrp_wrt_outlet_size,avg_item_mrp_wrt_outlet_type,no_of_outlets_allocated_for_each_item,no_of_items_sold_wrt_each_item_type_in_each_outlet,no_of_items_sold_wrt_each_item_type_in_each_outlet_type,no_of_items_sold_wrt_each_item_type_for_each_outlet_size,no_of_items_sold_wrt_each_fat_content_in_each_outlet_type,no_of_items_sold_wrt_each_fat_content_for_each_outlet_size,no_of_items_sold_wrt_each_fat_content_for_each_item_type,no_of_outlets_allocated_wrt_outlet_size_for_each_outlet_type,item_baking_goods,item_breads,item_breakfast,item_canned,item_dairy,item_frozen_foods,item_fruits_and_vegetables,item_hard_drinks,item_health_and_hygiene,item_household,item_meat,item_seafood,item_snack_foods,item_soft_drinks,item_starchy_foods
FDB26,OUT035,1,52.56399999999999,639.168,0.0312615829999999,14.0,3.754571428571428,1681.4247698205174,9,1.234547343303262,138.62093597785957,60.16233501731816,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,8,118,713,608,3281,2825,535,6191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FDG44,OUT018,0,54.0298,808.947,0.102607233,6.13,8.81399673735726,526.5691162337454,4,1.0879389280245042,144.30423666169895,59.22192266193132,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,9,219,219,658,999,3010,1086,1546,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDV46,OUT046,0,139.81799999999998,1398.18,0.012607876,18.2,7.682307692307692,11089.734702340029,16,1.0771619088037665,146.4603094017093,59.55443369546232,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,9,216,1311,1111,6013,5171,1141,6191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDF05,OUT013,0,264.891,4996.829000000001,0.026848529,17.5,15.136628571428568,9866.127116312404,26,1.4534441853748572,136.46738513323996,66.59733901075771,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,9,155,928,155,6013,1004,731,1553,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DRG11,OUT013,0,109.8596,3235.788,0.083768522,6.385,17.205888801879407,1311.466376355548,26,1.22270192606375,137.29503093922645,65.78069692725421,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,9,40,239,40,6013,1004,362,1553,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FDS27,OUT017,1,195.111,3731.809,0.012528611,10.195,19.137910740559096,15573.23473448094,6,1.0787080750189626,140.2911413043476,59.00377937174064,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,80,477,420,3281,2825,454,6191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FDD51,OUT035,0,44.2744,588.5672,0.119930029,11.15,3.970798206278027,369.1685924631937,9,0.9930872178324636,147.23099753521103,70.17838495160788,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,124,746,639,6013,5171,691,6191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDZ34,OUT013,0,191.882,3861.64,0.066472248875,6.695,28.6604929051531,2886.648236632268,26,1.2188255471090703,149.75191747211886,66.71695909028087,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,8,30,180,30,6013,1004,157,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FDT11,OUT027,1,189.4556,3567.3564,0.02923013,5.94,31.89488215488216,6481.517530028091,28,1.2254704312131617,141.38984903846156,63.190637461084506,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,10,45,45,135,551,1645,194,1559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI54,OUT017,0,110.4912,1637.868,0.0350319,15.2,7.269157894736843,3154.016767574696,6,1.413781375523732,148.7365007751935,62.54545185638939,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,169,1013,874,6013,5171,1548,6191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NCO17,OUT046,0,118.244,2756.4120000000003,0.073379745,10.0,11.8244,1611.3983497762224,16,1.538216860885069,133.10807878787855,59.7998249394365,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,9,95,563,482,6013,5171,858,6191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FDT12,OUT013,1,227.4062,5191.2426,0.049580407,6.215,36.5898954143202,4586.614224445556,26,1.3843971812870517,127.45823720073652,57.30083627764299,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,10,119,709,119,3281,549,544,1553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCR05,OUT013,0,196.5084,595.2252,0.054585372,10.1,19.45627722772277,3600.0194337779726,26,1.3917415149532817,133.10807878787855,59.7998249394365,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,9,94,563,94,6013,1004,858,1553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FDL32,OUT019,1,111.6544,335.5632,0.214423791,15.7,7.111745222929936,520.7183376400616,28,1.231981240838428,144.30423666169895,59.22192266193132,140.75238636363633,61.611736135955766,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,140.96114227146813,9,126,263,1135,640,2825,927,1805,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NCP55,OUT045,0,55.6614,1049.9666,0.011212719,14.65,3.799412969283277,4964.130466481859,11,1.3306639946532957,133.7450471428572,60.73397201209741,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,30,180,160,6013,5171,280,6191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCC43,OUT013,0,251.9066,4267.1122,0.092705683,7.39,34.08749661705007,2717.2724675357817,26,0.987561531135036,148.7365007751935,62.54545185638939,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,9,168,1013,168,6013,1004,1548,1553,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDT07,OUT027,1,257.133,7433.656999999999,0.076944658,5.82,44.18092783505154,3341.791447042366,28,1.0728984626287372,144.30423666169895,59.22192266193132,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,9,220,220,658,551,1645,927,1559,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDQ20,OUT017,0,39.5138,568.5932,0.0299533139999999,8.325,4.746402402402404,1319.1795739196004,6,1.1850925889754107,144.30423666169895,59.22192266193132,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,215,1311,1135,6013,5171,1086,6191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDK08,OUT010,1,101.0016,202.4032,0.204713036,9.195,10.984404567699835,493.3813789953268,15,0.9522488003551208,144.30423666169895,59.22192266193132,141.15974248648652,62.010834728877015,141.06588758731854,62.04734275143888,140.94968104052046,62.09842783956534,140.96114227146813,10,137,263,1135,640,2825,927,1805,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DRJ11,OUT049,0,189.2872,6050.7904,0.085223447,9.5,19.92496842105264,2221.0695138862434,14,1.160220285597139,137.29503093922645,65.78069692725421,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,9,40,239,119,6013,3010,362,1550,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FDO21,OUT046,1,226.2404,1800.3232,0.009763021,11.6,19.503482758620688,23173.196083466377,16,1.4071247279470285,146.4603094017093,59.55443369546232,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,9,216,1311,1111,3281,2825,848,6191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDT08,OUT027,0,148.705,2996.1,0.048980156,13.650000000000002,10.894139194139193,3036.025446713564,28,1.1443095929181226,144.30423666169895,59.22192266193132,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,9,220,220,658,1008,3010,1086,1559,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DRM47,OUT035,0,192.9846,6114.7072,0.043777415,9.3,20.75103225806452,4408.314195801648,9,1.1620145342368926,137.29503093922645,65.78069692725421,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,40,239,203,6013,5171,362,6191,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NCL53,OUT018,0,177.9028,1416.8224,0.036382524,7.5,23.72037333333333,4889.787195632717,4,0.9972183534434438,133.10807878787855,59.7998249394365,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,9,92,92,282,999,3010,858,1546,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FDM04,OUT017,1,50.8666,871.5322,0.047387144,9.195,5.531984774333877,1073.4261596351953,6,1.0584317539538273,136.46738513323996,66.59733901075771,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,155,928,807,3281,2825,695,6191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDT09,OUT035,1,131.7284,1186.4556,0.012260981,15.15,8.694943894389437,10743.708027930228,9,1.1685223337379775,146.4603094017093,59.55443369546232,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,219,1311,1111,3281,2825,848,6191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCD54,OUT013,0,146.1786,3034.0506,0.028984804,21.1,6.927895734597155,5043.284060157867,26,1.3510284148669005,148.7365007751935,62.54545185638939,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,9,168,1013,168,6013,1004,1548,1553,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDB49,OUT018,1,98.5384,1872.2296,0.030274175,8.3,11.872096385542168,3254.866565315157,4,0.8996913050843839,127.45823720073652,57.30083627764299,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,9,119,119,357,547,1645,544,1546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDA04,OUT013,1,259.1962,5179.924,0.066674465,11.3,22.937716814159288,3887.488261060662,26,1.319564322039671,136.46738513323996,66.59733901075771,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,8,155,928,155,3281,549,695,1553,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DRH03,OUT035,0,91.612,279.636,0.035057688,17.25,5.3108405797101454,2613.178598657162,9,1.3378672912097351,147.23099753521103,70.17838495160788,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,124,746,639,6013,5171,691,6191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDI05,OUT049,1,76.5354,1655.1788,0.127066966,8.35,9.16591616766467,602.3233449990456,14,1.160818676624396,136.46738513323996,66.59733901075771,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,9,155,928,464,3281,1645,695,1550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDQ36,OUT017,1,39.2848,857.5504,0.162461219,7.855,5.001247612985359,241.81032397645612,6,1.4469316193625428,127.45823720073652,57.30083627764299,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,117,709,610,3281,2825,544,6191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DRH39,OUT019,0,75.967,153.134,0.0804666275,20.7,3.669903381642512,944.0808240658528,28,1.1773793875477083,147.23099753521103,70.17838495160788,140.75238636363633,61.611736135955766,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,140.96114227146813,10,70,141,639,1165,5171,691,1805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDB35,OUT046,1,89.8804,1286.3256,0.064618976,12.3,7.3073495934959345,1390.9288813242724,16,1.3631662489301248,149.75191747211886,66.71695909028087,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,10,30,180,149,3281,2825,112,6191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCG06,OUT018,0,256.4646,515.3292,0.0295653089999999,16.35,15.685908256880731,8674.51106294881,4,1.087263931684861,148.7365007751935,62.54545185638939,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,8,168,168,506,999,3010,1548,1546,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDU16,OUT013,1,85.2908,671.1264,0.058226609,19.25,4.4306909090909095,1464.8079540403942,26,1.537100703086357,136.46738513323996,66.59733901075771,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,8,155,928,155,3281,549,695,1553,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDF50,OUT045,0,197.6768,2956.152,0.1175683,4.905,40.30108053007135,1681.3783987690558,11,1.4106103035819002,138.62093597785957,60.16233501731816,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,8,120,713,608,6013,5171,549,6191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DRE48,OUT045,0,196.2768,1576.6144,0.017360867,8.43,23.283131672597868,11305.702647223785,11,1.1236102527122138,135.4037258953167,60.552402888534985,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,78,477,407,6013,5171,617,6191,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FDV57,OUT027,1,181.766,7370.406,0.065577449,15.25,11.919081967213112,2771.776010988167,28,1.3788582233137658,146.4603094017093,59.55443369546232,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,8,220,220,658,551,1645,848,1559,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCO17,OUT018,0,120.944,2037.348,0.0736786629999999,10.0,12.0944,1641.5064426454103,4,1.538216860885069,133.10807878787855,59.7998249394365,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,9,92,92,282,999,3010,858,1546,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NCN53,OUT010,0,33.6874,70.5748,0.050808821,5.175,6.509642512077294,663.0226668711719,15,1.4315492772983176,133.10807878787855,59.7998249394365,141.15974248648652,62.010834728877015,141.06588758731854,62.04734275143888,140.94968104052046,62.09842783956534,140.96114227146813,10,55,108,482,1165,5171,858,1805,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NCN29,OUT049,0,47.8034,437.4306,0.0100049427777777,15.2,3.14496052631579,4777.978351478162,14,0.9549578233851193,133.10807878787855,59.7998249394365,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,9,95,563,282,6013,3010,858,1550,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NCJ29,OUT045,0,86.1224,426.112,0.035264298,10.6,8.124754716981132,2442.198055381678,11,1.2325930854445517,133.10807878787855,59.7998249394365,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,8,94,563,482,6013,5171,858,6191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NCA41,OUT045,0,190.8162,2886.243,0.032652796,16.75,11.392011940298508,5843.793591213445,11,1.1801180328376315,133.10807878787855,59.7998249394365,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,8,94,563,482,6013,5171,858,6191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NCI18,OUT018,0,223.5746,3589.9936,0.014081156,18.35,12.183901907356947,15877.57425597728,4,1.1272596354497535,148.7365007751935,62.54545185638939,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,8,168,168,506,999,3010,1548,1546,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDH50,OUT046,1,185.1266,2766.3990000000003,0.16143544,15.0,12.341773333333332,1146.7531540781874,16,1.1051018052650232,138.62093597785957,60.16233501731816,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,8,120,713,608,3281,2825,535,6191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FDL36,OUT017,0,91.583,539.298,0.076505799,15.1,6.065099337748344,1197.0726558910912,6,1.362840171602428,127.45823720073652,57.30083627764299,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,117,709,610,6013,5171,542,6191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDW13,OUT017,0,51.1324,259.66200000000003,0.098438394,8.5,6.015576470588235,519.4355365041814,6,0.8024961059095556,138.62093597785957,60.16233501731816,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,118,713,608,6013,5171,549,6191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FDA31,OUT018,0,172.108,2250.404,0.110459828,7.1,24.24056338028169,1558.1049066996554,4,1.159861102795406,144.30423666169895,59.22192266193132,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,9,219,219,658,999,3010,1086,1546,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDT51,OUT010,1,110.8544,111.8544,0.018275816,11.65,9.5153991416309,6065.63340318156,15,0.3777124126457405,140.2911413043476,59.00377937174064,141.15974248648652,62.010834728877015,141.06588758731854,62.04734275143888,140.94968104052046,62.09842783956534,140.96114227146813,10,52,101,420,640,2825,454,1805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FDB57,OUT013,1,222.0772,3113.2808,0.018789455,20.25,10.966775308641976,11819.246486925778,26,1.0416333327999838,144.30423666169895,59.22192266193132,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,9,220,1311,220,3281,549,927,1553,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDO03,OUT045,1,230.5352,4580.704000000001,0.036957777,10.395,22.17750841750842,6237.7994217563455,11,1.0489412651706365,140.2911413043476,59.00377937174064,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,79,477,420,3281,2825,454,6191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FDW55,OUT035,1,248.8092,6723.2484,0.0187411984444444,12.6,19.746761904761907,13276.05599703555,9,1.4178426491602591,144.30423666169895,59.22192266193132,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,219,1311,1135,3281,2825,927,6191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDE50,OUT035,1,188.2556,3379.6008,0.016202582,19.7,9.556121827411166,11618.864203248591,9,1.1857955604197157,138.62093597785957,60.16233501731816,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,118,713,608,3281,2825,535,6191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FDB14,OUT045,1,93.212,1304.968,0.1029322459999999,20.25,4.603061728395062,905.5665607452112,11,1.1217050513491629,138.62093597785957,60.16233501731816,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,120,713,608,3281,2825,535,6191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FDW46,OUT035,1,64.3484,2218.4456,0.070288365,13.0,4.949876923076923,915.491489950008,9,1.1955937622973984,146.4603094017093,59.55443369546232,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,219,1311,1111,3281,2825,848,6191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDP36,OUT017,1,49.0008,860.2136,0.091688111,10.395,4.713881673881674,534.4291584325474,6,1.4918229500465927,127.45823720073652,57.30083627764299,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,8,117,709,610,3281,2825,544,6191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDY58,OUT049,0,227.3694,4567.388,0.0399806439999999,11.65,19.51668669527897,5686.986932976868,14,1.1471704319760003,146.4603094017093,59.55443369546232,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,10,219,1311,658,6013,3010,1141,1550,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCO02,OUT035,0,66.8142,2372.9112,0.0733542859999999,11.15,5.992304932735426,910.8424830145576,9,0.9886859966642578,133.7450471428572,60.73397201209741,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,30,180,160,6013,5171,280,6191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCC18,OUT035,0,172.3422,2586.633,0.177236497,19.1,9.023151832460732,972.3855013902696,9,0.7964504588066528,148.7365007751935,62.54545185638939,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,169,1013,874,6013,5171,1548,6191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
